reference;name;manufacturer;supplier;category;purchase;price;ean13;tags;keywords;metatitle;url;Akrapovic;active;stock;vat;store
WM-BM/CA/4/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;"1 075,00";"1 075,00";3831126425142;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/4/M;WM-BM/CA/4/M;0;0;78;3
WM-BM/CA/4/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118;55;1;"1 190,00";"1 190,00";3831126425159;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118-WM-BM/CA/4/G;WM-BM/CA/4/G;0;0;78;3
TP-CT/68;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 570,59";"1 570,59";3831113505147;1;1;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/68;TP-CT/68;0;0;78;3
E-BM/SS/9;"Evolution Link Pipe set (SS) – Long OP - Optional part";118;55;1;"1 350,00";"1 350,00";3831126423759;1;1;"Evolution Link Pipe set (SS) – Long OP - Optional part";118-E-BM/SS/9;E-BM/SS/9;0;0;78;3
P-HF1384;"Akrapovič Sound Kit OP - Optional part";118;55;1;451,56;451,56;3831126403294;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1384;P-HF1384;0;0;78;3
DI-BM/CA/10/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 550,00";"1 550,00";3831126425104;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/10/G;DI-BM/CA/10/G;0;0;78;3
DI-BM/CA/10/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 395,00";"1 395,00";3831126425111;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/10/M;DI-BM/CA/10/M;0;0;78;3
WI-BM/CA/1/CF;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 743,00";"3 743,00";3831126429188;1;1;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/CF;WI-BM/CA/1/CF;0;0;78;3
TP-CT/73/CF;"Tail Pipe Set (Chopped Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 780,00";"1 780,00";3831126429164;1;1;"Tail Pipe Set (Chopped Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/73/CF;TP-CT/73/CF;0;0;78;3
DP-BM/SS/9;"Downpipe w/o Cat (SS) OP - Optional part";118;55;1;"1 899,45";"1 899,45";3831126402310;1;1;"Downpipe w/o Cat (SS) OP - Optional part";118-DP-BM/SS/9;DP-BM/SS/9;0;0;78;3
DP-BM/SS/9;"Downpipe w/o Cat (SS) OP - Optional part";118;55;1;"1 899,45";"1 899,45";3831126402310;1;1;"Downpipe w/o Cat (SS) OP - Optional part";118-DP-BM/SS/9;DP-BM/SS/9;0;0;78;3
TP-CT/73/CF;"Tail Pipe Set (Chopped Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 780,00";"1 780,00";3831126429164;1;1;"Tail Pipe Set (Chopped Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/73/CF;TP-CT/73/CF;0;0;78;3
WI-BM/CA/1/CF;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 743,00";"3 743,00";3831126429188;1;1;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/CF;WI-BM/CA/1/CF;0;0;78;3
DI-BM/CA/10/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 395,00";"1 395,00";3831126425111;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/10/M;DI-BM/CA/10/M;0;0;78;3
DI-BM/CA/10/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 550,00";"1 550,00";3831126425104;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/10/G;DI-BM/CA/10/G;0;0;78;3
P-HF1384;"Akrapovič Sound Kit OP - Optional part";118;55;1;451,56;451,56;3831126403294;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1384;P-HF1384;0;0;78;3
E-BM/SS/9;"Evolution Link Pipe set (SS) – Long OP - Optional part";118;55;1;"1 350,00";"1 350,00";3831126423759;1;1;"Evolution Link Pipe set (SS) – Long OP - Optional part";118-E-BM/SS/9;E-BM/SS/9;0;0;78;3
TP-CT/68;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 570,59";"1 570,59";3831113505147;1;1;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/68;TP-CT/68;0;0;78;3
WM-BM/CA/4/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118;55;1;"1 190,00";"1 190,00";3831126425159;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118-WM-BM/CA/4/G;WM-BM/CA/4/G;0;0;78;3
WM-BM/CA/4/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;"1 075,00";"1 075,00";3831126425142;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/4/M;WM-BM/CA/4/M;0;0;78;3
WM-BM/CA/5/CF;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118;55;1;"1 209,00";"1 209,00";3831126429195;1;1;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118-WM-BM/CA/5/CF;WM-BM/CA/5/CF;0;0;78;3
DI-BM/CA/10/CF;"Rear Chopped Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 465,00";"1 465,00";3831126429171;1;1;"Rear Chopped Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/10/CF;DI-BM/CA/10/CF;0;0;78;3
S-BM/T/34H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 250,00";"4 250,00";3831126423872;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/34H;S-BM/T/34H;0;0;78;3
TP-CT/69;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 695,33";"1 695,33";3831126403263;1;1;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/69;TP-CT/69;0;0;78;3
E-BM/T/12;"Evolution Link Pipe set (Titanium) – Long OP - Optional part";118;55;1;"1 956,15";"1 956,15";3831126402204;1;1;"Evolution Link Pipe set (Titanium) – Long OP - Optional part";118-E-BM/T/12;E-BM/T/12;0;0;78;3
P-HF1523;"Fitting kit for mounting on BMW M2 (G87) and BMW M240i (G42) OP - Optional part";118;55;1;125,00;125,00;3831126425098;1;1;"Fitting kit for mounting on BMW M2 (G87) and BMW M240i (G42) OP - Optional part";118-P-HF1523;P-HF1523;0;0;78;3
WI-BM/CA/1/G;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 565,00";"3 565,00";3831126413569;1;1;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/G;WI-BM/CA/1/G;0;0;78;3
DP-BM/SS/8;"Downpipe w Cat (SS) OP - Optional part";118;55;1;"3 231,90";"3 231,90";3831126402327;1;1;"Downpipe w Cat (SS) OP - Optional part";118-DP-BM/SS/8;DP-BM/SS/8;0;0;78;3
DP-BM/SS/3;"Downpipe (SS) OP - Optional part";118;55;1;"1 451,88";"1 451,88";3831113521093;1;1;"Downpipe (SS) OP - Optional part";118-DP-BM/SS/3;DP-BM/SS/3;0;0;78;3
S-BM/T/3H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 643,73";"4 643,73";3831113566407;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/3H;S-BM/T/3H;0;0;78;3
P-HF1177;"Akrapovič Sound Kit OP - Optional part";118;55;1;679,84;679,84;3831113567527;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1177;P-HF1177;0;0;78;3
E-BM/T/5;"Evolution Link pipe set (Titanium) OP - Optional part";118;55;1;"2 321,87";"2 321,87";3831113566391;1;1;"Evolution Link pipe set (Titanium) OP - Optional part";118-E-BM/T/5;E-BM/T/5;0;0;78;3
DI-BM/CA/3/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 396,69";"1 396,69";3831113539623;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/3/G;DI-BM/CA/3/G;0;0;78;3
DI-BM/CA/3/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 202,36";"1 202,36";3831113539616;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/3/M;DI-BM/CA/3/M;0;0;78;3
WM-BM/CA/2/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part";118;55;1;809,68;809,68;3831113551946;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part";118-WM-BM/CA/2/G;WM-BM/CA/2/G;0;0;78;3
WM-BM/CA/2/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;702,52;702,52;3831113551939;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/2/M;WM-BM/CA/2/M;0;0;78;3
WM-BM/CA/2/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;702,52;702,52;3831113551939;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/2/M;WM-BM/CA/2/M;0;0;78;3
WM-BM/CA/2/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part";118;55;1;809,68;809,68;3831113551946;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part";118-WM-BM/CA/2/G;WM-BM/CA/2/G;0;0;78;3
DI-BM/CA/3/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 202,36";"1 202,36";3831113539616;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/3/M;DI-BM/CA/3/M;0;0;78;3
DI-BM/CA/3/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 396,69";"1 396,69";3831113539623;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/3/G;DI-BM/CA/3/G;0;0;78;3
E-BM/T/5;"Evolution Link pipe set (Titanium) OP - Optional part";118;55;1;"2 321,87";"2 321,87";3831113566391;1;1;"Evolution Link pipe set (Titanium) OP - Optional part";118-E-BM/T/5;E-BM/T/5;0;0;78;3
DP-BM/SS/3;"Downpipe (SS) OP - Optional part";118;55;1;"1 451,88";"1 451,88";3831113521093;1;1;"Downpipe (SS) OP - Optional part";118-DP-BM/SS/3;DP-BM/SS/3;0;0;78;3
P-HF1385;"Akrapovič Sound Kit OP - Optional part";118;55;1;420,55;420,55;3831126402839;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1385;P-HF1385;0;0;78;3
S-BM/T/26H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 870,53";"4 870,53";3831126401108;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/26H;S-BM/T/26H;0;0;78;3
MTP-BM/SS/4H;"Evolution Line (SS) EV - Evolution EC Type Approval";118;55;1;"2 451,28";"2 451,28";3831113543613;1;1;"Evolution Line (SS) EV - Evolution EC Type Approval";118-MTP-BM/SS/4H;MTP-BM/SS/4H;0;0;78;3
E-BM/SS/3;"Evolution Link pipe set (SS) EV - Evolution EC Type Approval";118;55;1;705,28;705,28;3831113543590;1;1;"Evolution Link pipe set (SS) EV - Evolution EC Type Approval";118-E-BM/SS/3;E-BM/SS/3;0;0;78;3
WM-BM/CA/1/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118;55;1;654,89;654,89;3831113539722;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118-WM-BM/CA/1/G;WM-BM/CA/1/G;0;0;78;3
WM-BM/CA/1/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118;55;1;535,82;535,82;3831113539678;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118-WM-BM/CA/1/M;WM-BM/CA/1/M;0;0;78;3
WM-BM/CA/1/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118;55;1;535,82;535,82;3831113539678;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118-WM-BM/CA/1/M;WM-BM/CA/1/M;0;0;78;3
WM-BM/CA/1/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118;55;1;654,89;654,89;3831113539722;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118-WM-BM/CA/1/G;WM-BM/CA/1/G;0;0;78;3
P-HF1185;"Akrapovič Sound Kit OP - Optional part";118;55;1;468,47;468,47;3831113569750;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1185;P-HF1185;0;0;78;3
S-BM/T/8H;"Slip-On Line (Titanium) EV - Evolution ECE Type Approval";118;55;1;"2 730,11";"2 730,11";3831113572705;1;1;"Slip-On Line (Titanium) EV - Evolution ECE Type Approval";118-S-BM/T/8H;S-BM/T/8H;0;0;78;3
S-BM/T/32H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 393,00";"5 393,00";3831126410834;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/32H;S-BM/T/32H;0;0;78;3
P-HF1452;"Akrapovič Sound Kit OP - Optional part";118;55;1;432,46;432,46;3831126412944;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1452;P-HF1452;0;0;78;3
WI-BM/CA/1/G;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 565,00";"3 565,00";3831126413569;1;1;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/G;WI-BM/CA/1/G;0;0;78;3
P-HF1523;"Fitting kit for mounting on BMW M2 (G87) and BMW M240i (G42) OP - Optional part";118;55;1;125,00;125,00;3831126425098;1;1;"Fitting kit for mounting on BMW M2 (G87) and BMW M240i (G42) OP - Optional part";118-P-HF1523;P-HF1523;0;0;78;3
WM-BM/CA/5/CF;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118;55;1;"1 209,00";"1 209,00";3831126429195;1;1;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118-WM-BM/CA/5/CF;WM-BM/CA/5/CF;0;0;78;3
WM-BM/CA/4/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;"1 075,00";"1 075,00";3831126425142;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/4/M;WM-BM/CA/4/M;0;0;78;3
WM-BM/CA/4/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118;55;1;"1 190,00";"1 190,00";3831126425159;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118-WM-BM/CA/4/G;WM-BM/CA/4/G;0;0;78;3
WI-BM/CA/1/CF;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 743,00";"3 743,00";3831126429188;1;1;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/CF;WI-BM/CA/1/CF;0;0;78;3
WI-BM/CA/1/CF;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 743,00";"3 743,00";3831126429188;1;1;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/CF;WI-BM/CA/1/CF;0;0;78;3
WM-BM/CA/4/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118;55;1;"1 190,00";"1 190,00";3831126425159;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118-WM-BM/CA/4/G;WM-BM/CA/4/G;0;0;78;3
WM-BM/CA/4/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;"1 075,00";"1 075,00";3831126425142;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/4/M;WM-BM/CA/4/M;0;0;78;3
WM-BM/CA/5/CF;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118;55;1;"1 209,00";"1 209,00";3831126429195;1;1;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118-WM-BM/CA/5/CF;WM-BM/CA/5/CF;0;0;78;3
P-HF1523;"Fitting kit for mounting on BMW M2 (G87) and BMW M240i (G42) OP - Optional part";118;55;1;125,00;125,00;3831126425098;1;1;"Fitting kit for mounting on BMW M2 (G87) and BMW M240i (G42) OP - Optional part";118-P-HF1523;P-HF1523;0;0;78;3
WI-BM/CA/1/G;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 565,00";"3 565,00";3831126413569;1;1;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/G;WI-BM/CA/1/G;0;0;78;3
P-HF1452;"Akrapovič Sound Kit OP - Optional part";118;55;1;432,46;432,46;3831126412944;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1452;P-HF1452;0;0;78;3
S-BM/T/32H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 393,00";"5 393,00";3831126410834;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/32H;S-BM/T/32H;0;0;78;3
TP-CT/3;"Tail pipe set (Carbon) OP - Optional part";118;55;1;"1 476,11";"1 476,11";3831095088133;1;1;"Tail pipe set (Carbon) OP - Optional part";118-TP-CT/3;TP-CT/3;0;0;78;3
TP-CT/3;"Tail pipe set (Carbon) OP - Optional part";118;55;1;"1 476,11";"1 476,11";3831095088133;1;1;"Tail pipe set (Carbon) OP - Optional part";118-TP-CT/3;TP-CT/3;0;0;78;3
ME-BM/T/2;"Evolution Line (Titanium) EV - Evolution";118;55;1;"5 766,44";"5 766,44";3831095088959;1;1;"Evolution Line (Titanium) EV - Evolution";118-ME-BM/T/2;ME-BM/T/2;0;0;78;3
M-BM/T/8H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"3 274,92";"3 274,92";3831113521048;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-M-BM/T/8H;M-BM/T/8H;0;0;78;3
DI-BM/CA/1;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118;55;1;"1 018,05";"1 018,05";3831113521086;1;1;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118-DI-BM/CA/1;DI-BM/CA/1;0;0;78;3
E-BM/T/3;"Evolution Link pipe set (Titanium) OP - Optional part";118;55;1;"2 058,63";"2 058,63";3831113522656;1;1;"Evolution Link pipe set (Titanium) OP - Optional part";118-E-BM/T/3;E-BM/T/3;0;0;78;3
TP-T/S/8;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118;55;1;"1 469,02";"1 469,02";3831113521062;1;1;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118-TP-T/S/8;TP-T/S/8;0;0;78;3
TP-CT/26;"Tail pipe set (Carbon) OP - Optional part ECE Type Approval";118;55;1;"1 469,02";"1 469,02";3831113521079;1;1;"Tail pipe set (Carbon) OP - Optional part ECE Type Approval";118-TP-CT/26;TP-CT/26;0;0;78;3
DP-BM/SS/3;"Downpipe (SS) OP - Optional part";118;55;1;"1 451,88";"1 451,88";3831113521093;1;1;"Downpipe (SS) OP - Optional part";118-DP-BM/SS/3;DP-BM/SS/3;0;0;78;3
WM-BM/CA/2/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part";118;55;1;809,68;809,68;3831113551946;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part";118-WM-BM/CA/2/G;WM-BM/CA/2/G;0;0;78;3
DI-BM/CA/4/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 369,31";"1 369,31";3831113549301;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/4/G;DI-BM/CA/4/G;0;0;78;3
WM-BM/CA/2/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;702,52;702,52;3831113551939;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/2/M;WM-BM/CA/2/M;0;0;78;3
P-HF1100;"Akrapovič Sound Kit OP - Optional part";118;55;1;729,66;729,66;3831113556156;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1100;P-HF1100;0;0;78;3
DP-BM/SS/9;"Downpipe w/o Cat (SS) OP - Optional part";118;55;1;"1 899,45";"1 899,45";3831126402310;1;1;"Downpipe w/o Cat (SS) OP - Optional part";118-DP-BM/SS/9;DP-BM/SS/9;0;0;78;3
P-HF1384;"Akrapovič Sound Kit OP - Optional part";118;55;1;451,56;451,56;3831126403294;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1384;P-HF1384;0;0;78;3
DI-BM/CA/9/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 649,97";"1 649,97";3831126403287;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/9/G;DI-BM/CA/9/G;0;0;78;3
DI-BM/CA/9/GB;"Rear Carbon Fibre Diffuser - High Gloss Black OP - Optional part ABE Type Approval";118;55;1;"2 049,84";"2 049,84";3831126405823;1;1;"Rear Carbon Fibre Diffuser - High Gloss Black OP - Optional part ABE Type Approval";118-DI-BM/CA/9/GB;DI-BM/CA/9/GB;0;0;78;3
DP-BM/SS/8;"Downpipe w Cat (SS) OP - Optional part";118;55;1;"3 231,90";"3 231,90";3831126402327;1;1;"Downpipe w Cat (SS) OP - Optional part";118-DP-BM/SS/8;DP-BM/SS/8;0;0;78;3
E-BM/T/12;"Evolution Link Pipe set (Titanium) – Long OP - Optional part";118;55;1;"1 956,15";"1 956,15";3831126402204;1;1;"Evolution Link Pipe set (Titanium) – Long OP - Optional part";118-E-BM/T/12;E-BM/T/12;0;0;78;3
TP-CT/68;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 570,59";"1 570,59";3831113505147;1;1;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/68;TP-CT/68;0;0;78;3
TP-CT/69;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 695,33";"1 695,33";3831126403263;1;1;"Tail Pipe Set (Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/69;TP-CT/69;0;0;78;3
P-HF1481;"Fitting kit for mounting on BMW M3 (G80) and M340I (G20) OP - Optional part W/O Approval";118;55;1;385,00;385,00;3831126417420;1;1;"Fitting kit for mounting on BMW M3 (G80) and M340I (G20) OP - Optional part W/O Approval";118-P-HF1481;P-HF1481;0;0;78;3
WI-BM/CA/1/G;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 565,00";"3 565,00";3831126413569;1;1;"Rear Wing (Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/G;WI-BM/CA/1/G;0;0;78;3
WM-BM/CA/5/CF;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118;55;1;"1 209,00";"1 209,00";3831126429195;1;1;"Chopped Carbon Fibre Mirror Cap Set - Matte OP - Optional part W/O Approval";118-WM-BM/CA/5/CF;WM-BM/CA/5/CF;0;0;78;3
TP-CT/73/CF;"Tail Pipe Set (Chopped Carbon) SO - Slip-On ECE Type Approval";118;55;1;"1 780,00";"1 780,00";3831126429164;1;1;"Tail Pipe Set (Chopped Carbon) SO - Slip-On ECE Type Approval";118-TP-CT/73/CF;TP-CT/73/CF;0;0;78;3
WM-BM/CA/4/M;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118;55;1;"1 075,00";"1 075,00";3831126425142;1;1;"Carbon Fibre Mirror Cap Set - Matte OP - Optional part";118-WM-BM/CA/4/M;WM-BM/CA/4/M;0;0;78;3
WM-BM/CA/4/G;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118;55;1;"1 190,00";"1 190,00";3831126425159;1;1;"Carbon Fibre Mirror Cap Set - High Gloss OP - Optional part W/O Approval";118-WM-BM/CA/4/G;WM-BM/CA/4/G;0;0;78;3
E-BM/SS/9;"Evolution Link Pipe set (SS) – Long OP - Optional part";118;55;1;"1 350,00";"1 350,00";3831126423759;1;1;"Evolution Link Pipe set (SS) – Long OP - Optional part";118-E-BM/SS/9;E-BM/SS/9;0;0;78;3
DI-BM/CA/9/CF;"Rear Chopped Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 680,00";"1 680,00";3831126429201;1;1;"Rear Chopped Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/9/CF;DI-BM/CA/9/CF;0;0;78;3
S-BM/TI/33H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 318,46";"5 318,46";3831126422110;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/TI/33H;S-BM/TI/33H;0;0;78;3
WI-BM/CA/1/CF;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 743,00";"3 743,00";3831126429188;1;1;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/CF;WI-BM/CA/1/CF;0;0;78;3
WI-BM/CA/1/CF;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118;55;1;"3 743,00";"3 743,00";3831126429188;1;1;"Rear Wing (Chopped Carbon) OP - Optional part ABE Type Approval";118-WI-BM/CA/1/CF;WI-BM/CA/1/CF;0;0;78;3
S-BM/TI/33H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 318,46";"5 318,46";3831126422110;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/TI/33H;S-BM/TI/33H;0;0;78;3
DI-BM/CA/9/CF;"Rear Chopped Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 680,00";"1 680,00";3831126429201;1;1;"Rear Chopped Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/9/CF;DI-BM/CA/9/CF;0;0;78;3
E-BM/SS/9;"Evolution Link Pipe set (SS) – Long OP - Optional part";118;55;1;"1 350,00";"1 350,00";3831126423759;1;1;"Evolution Link Pipe set (SS) – Long OP - Optional part";118-E-BM/SS/9;E-BM/SS/9;0;0;78;3
