Tipo Doc.;N.º Doc.;Refª Cliente;Data;Cliente;Contribuinte;País;Zona geográfica;Vendedor;Método de Pagamento;Valor Pgto.;Comissão Pgto.;Cód. Artigo;Código EAN;Artigos;Qtd.;Uni.;Preço unitário sem IVA;Total Artigo;Total Ilíq.;Desc.;Total Liq.;Impostos;Desc. Financeiro;Total;Acumulado;Local de Descarga;Observações
Fatura-Recibo;2024ES/2044;;30/06/2024;ATJ MOTOR S.L.;ESB12863981;Espanha;;;;;;20VW33002X-Y;;Kit frenos delanteros Vmaxx 330mm para Golf 4 GTI / Leon 1M 1.8T 20V - Color : Amarillo;1;Uni.;1379,99;1379,99;1379,99;0;1379,99;0;0;1379,99;1379,99;;
Fatura-Recibo;2024ES/2044;;30/06/2024;ATJ MOTOR S.L.;ESB12863981;Espanha;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1387,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024ES/2045;;30/06/2024;Auto Serveis California s.a.;ESA60479078;Espanha;;;Ingenico;622,29;---;;;;;;;;622,29;0;622,29;0;0;622,29;975601,93;Calle santa baia 1-17 Vigo españa;
Fatura-Recibo;2024ES/2045;;30/06/2024;Auto Serveis California s.a.;ESA60479078;Espanha;;;;;;FMTT225-BK;;Intercambiador Forge para Audi TT 1.8T 225 Mk1 8N - Color : Negro;1;Uni.;614,29;614,29;614,29;0;614,29;0;0;614,29;614,29;;
Fatura-Recibo;2024ES/2045;;30/06/2024;Auto Serveis California s.a.;ESA60479078;Espanha;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;622,29;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024ES/2046;;30/06/2024;TD Extemadura;ES53267474A;Espanha;;;Paypal;284,48;---;;;;;;;;284,48;0;284,48;0;0;284,48;975886,41;Avd de los Cuatro Lugares, 20;
Fatura-Recibo;2024ES/2046;;30/06/2024;TD Extemadura;ES53267474A;Espanha;;;;;;MS100192-5;;Bobinas de encendido APR rojo para Audi RS3 8V.5 / 8Y y TTRS 8S 2.5 TFSI;1;Uni.;276,48;276,48;276,48;0;276,48;0;0;276,48;276,48;;
Fatura-Recibo;2024ES/2046;;30/06/2024;TD Extemadura;ES53267474A;Espanha;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;284,48;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2936;;30/06/2024;TC-RACING;FR29825099401;França;;;Ingenico;860,5;---;;;;;;;;860,5;0;860,5;0;0;860,5;976746,91;81 rue du maréchal foch;
Fatura-Recibo;2024FR/2936;;30/06/2024;TC-RACING;FR29825099401;França;;;;;;ATINTVAG12;;Echangeur Airtec pour Golf 7 GTI / Golf 7 R / S3 8V / Leon 3 Cupra;1;Uni.;852,5;852,5;852,5;0;852,5;0;0;852,5;852,5;;
Fatura-Recibo;2024FR/2936;;30/06/2024;TC-RACING;FR29825099401;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;860,5;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2937;;30/06/2024;Atelier Vendée Performance;FR31834233439;França;;;Alma;1091,87;---;;;;;;;;1091,87;0;1091,87;0;0;1091,87;977838,78;119 Chemin des Riourettes;
Fatura-Recibo;2024FR/2937;;30/06/2024;Atelier Vendée Performance;FR31834233439;França;;;;;;AC-200-QS;;Short shift Alpha Competition pour Golf 4 / 5 / 6 / 7 GTI / R / R32 , Leon , S3, TT , Octavia (02M / 02Q);1;Uni.;89,99;89,99;89,99;0;89,99;0;0;89,99;89,99;;
Fatura-Recibo;2024FR/2937;;30/06/2024;Atelier Vendée Performance;FR31834233439;França;;;;;;VWR900001-4;;Bobines d allumage Racingline rouges pour S3 8V / S3 8Y / Golf 7 GTI / Golf 8 R / Leon 3 Cupra;1;Uni.;209,99;209,99;209,99;0;209,99;0;0;209,99;299,98;;
Fatura-Recibo;2024FR/2937;;30/06/2024;Atelier Vendée Performance;FR31834233439;França;;;;;;CTS-CC-MK7GRS3;;Oil Catch Can CTS Turbo pour Golf 7 GTI / R / Leon 3 Cupra / S3 8V - Option : Avec kit de relocalisation;1;Uni.;562,5;562,5;562,5;0;562,5;0;0;562,5;862,48;;
Fatura-Recibo;2024FR/2937;;30/06/2024;Atelier Vendée Performance;FR31834233439;França;;;;;;CTS-BV-0009-3;;Dump valve CTS Turbo pour Golf 7 GTI / Golf 7 R / Leon 3 Cupra / S3 8V 2.0 TFSi EA888.3;1;Uni.;221,39;221,39;221,39;0;221,39;0;0;221,39;1083,87;;
Fatura-Recibo;2024FR/2937;;30/06/2024;Atelier Vendée Performance;FR31834233439;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1091,87;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2938;;30/06/2024;Japan Autos Performances;FR35504243288;França;;;Ingenico;519,88;---;;;;;;;;519,88;0;519,88;0;0;519,88;978358,66;71 rue André Peguy;
Fatura-Recibo;2024FR/2938;;30/06/2024;Japan Autos Performances;FR35504243288;França;;;;;;034-603-0008;;Renfort inférieure avant X-brace 034 Motorsport pour Audi A4 /S4 / RS4 B8 et A5 / S5 / RS5 8T;1;Uni.;511,88;511,88;511,88;0;511,88;0;0;511,88;511,88;;
Fatura-Recibo;2024FR/2938;;30/06/2024;Japan Autos Performances;FR35504243288;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;519,88;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2939;;30/06/2024;RM PERFORMANCE;FR35798099065;França;;;Paypal;1055,61;---;;;;;;;;1055,61;0;1055,61;0;0;1055,61;979414,27;Rue du Sart-Mathelet 13 B;
Fatura-Recibo;2024FR/2939;;30/06/2024;RM PERFORMANCE;FR35798099065;França;;;;;;002352.999502;;Embrayage renforcé Sachs 550+ Nm pour Audi S3 8V et Audi TTS 8S Mk3;1;Uni.;673,06;673,06;673,06;0;673,06;0;0;673,06;673,06;;
Fatura-Recibo;2024FR/2939;;30/06/2024;RM PERFORMANCE;FR35798099065;França;;;;;;FMDVMK7A-A;;Dump valve ouverte Forge pour Forge Audi S3 8V / Audi S1 / TT 8S - Couleur : Argent;1;Uni.;244;244;244;0;244;0;0;244;917,06;;
Fatura-Recibo;2024FR/2939;;30/06/2024;RM PERFORMANCE;FR35798099065;França;;;;;;FMVWQS;;Kit Short Shift Forge pour Audi A3 / S3 / TT 6 vitessses;1;Uni.;130,55;130,55;130,55;0;130,55;0;0;130,55;1047,61;;
Fatura-Recibo;2024FR/2939;;30/06/2024;RM PERFORMANCE;FR35798099065;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1055,61;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2940;;30/06/2024;its racing;FR36519452080;França;;;Ingenico;774,1;---;;;;;;;;774,1;0;774,1;0;0;774,1;980188,37;22 Rue Aviateur guerin;
Fatura-Recibo;2024FR/2940;;30/06/2024;its racing;FR36519452080;França;;;;;;AC-45-DPCAT;;Downpipe cata sport Alpha Competition pour A45 AMG W176 / CLA 45 AMG C117;1;Uni.;476,99;476,99;476,99;0;476,99;0;0;476,99;476,99;;
Fatura-Recibo;2024FR/2940;;30/06/2024;its racing;FR36519452080;França;;;;;;FMINDK20;;Admission Forge Motorsport pour Mercedes A45 AMG W176 / CLA 45 AMG;1;Uni.;289,11;289,11;289,11;0;289,11;0;0;289,11;766,1;;
Fatura-Recibo;2024FR/2940;;30/06/2024;its racing;FR36519452080;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;774,1;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2941;;30/06/2024;Garage banck;FR37789181112;França;;;Ingenico;1155,51;---;;;;;;;;1155,51;0;1155,51;0;0;1155,51;981343,88;23 rue d'orléans;
Fatura-Recibo;2024FR/2941;;30/06/2024;Garage banck;FR37789181112;França;;;;;;FMOCRS4;;Radiateur d huile Forge Motorsport pour Audi RS4 B7;1;Uni.;1147,51;1147,51;1147,51;0;1147,51;0;0;1147,51;1147,51;;
Fatura-Recibo;2024FR/2941;;30/06/2024;Garage banck;FR37789181112;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1155,51;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2942;;30/06/2024;LUSOMOTORSPORT;FR38814811196;França;;;Ingenico;554,99;---;;;;;;;;554,99;0;554,99;0;0;554,99;981898,87;ZA du champ de mars;
Fatura-Recibo;2024FR/2942;;30/06/2024;LUSOMOTORSPORT;FR38814811196;França;;;;;;CTS-EXH-DP-0025;;BMW M3 F80 / M4 F8x / M2 Comp F87 CTS Turbo Decat Downpipes;1;Uni.;539,99;539,99;539,99;0;539,99;0;0;539,99;539,99;;
Fatura-Recibo;2024FR/2942;;30/06/2024;LUSOMOTORSPORT;FR38814811196;França;;;;;;Portes;;Custo de Portes;1;Uni.;15;15;15;0;15;0;0;15;554,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2943;;30/06/2024;ADESIGN CREATIONS;FR39810910018;França;;;Ingenico;593,74;---;;;;;;;;593,74;0;593,74;0;0;593,74;982492,61;41 rue du pont de churet;
Fatura-Recibo;2024FR/2943;;30/06/2024;ADESIGN CREATIONS;FR39810910018;França;;;;;;MMICP-FOST-13HP;;Kit durites d échangeur Hot Pipe Mishimoto pour Ford Focus 3 ST;1;Uni.;156,4;156,4;156,4;0;156,4;0;0;156,4;156,4;;
Fatura-Recibo;2024FR/2943;;30/06/2024;ADESIGN CREATIONS;FR39810910018;França;;;;;;MMICP-FOST-13CBK;;Durite d échangeur Cold Pipe Mishimoto pour Ford Focus 3 ST;1;Uni.;131,81;131,81;131,81;0;131,81;0;0;131,81;288,21;;
Fatura-Recibo;2024FR/2943;;30/06/2024;ADESIGN CREATIONS;FR39810910018;França;;;;;;FMINDK4-BL;;Admission Forge pour Focus 3 ST 250 15+ - Couleur : Bleu;1;Uni.;297,53;297,53;297,53;0;297,53;0;0;297,53;585,74;;
Fatura-Recibo;2024FR/2943;;30/06/2024;ADESIGN CREATIONS;FR39810910018;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;593,74;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2944;;30/06/2024;AUTONETPROTECH;FR40792294522;França;;;Ingenico;843,87;---;;;;;;;;843,87;0;843,87;0;0;843,87;983336,48;115 rue desire clement;
Fatura-Recibo;2024FR/2944;;30/06/2024;AUTONETPROTECH;FR40792294522;França;;;;;;BKR8EIX-4;;Bougies NGK BKR8EIX pour VAG 2.0 TFSI / TSI Stage 2;1;Uni.;48,19;48,19;48,19;0;48,19;0;0;48,19;48,19;;
Fatura-Recibo;2024FR/2944;;30/06/2024;AUTONETPROTECH;FR40792294522;França;;;;;;FS-1313301;;Disques de frein avants rainurés Dixcel FS 345mm pour Golf 5 R32 / S3 8P / Leon 2 Cupra / Golf 6 R;1;Uni.;415,13;415,13;415,13;0;415,13;0;0;415,13;463,32;;
Fatura-Recibo;2024FR/2944;;30/06/2024;AUTONETPROTECH;FR40792294522;França;;;;;;5W40;;Huile moteur Motul 300V Competition 5W40;3;Uni.;34,99;104,97;104,97;0;104,97;0;0;104,97;568,29;;
Fatura-Recibo;2024FR/2944;;30/06/2024;AUTONETPROTECH;FR40792294522;França;;;;;;06D115562;;Filtre à huile pour Audi S3 8P / Golf 5 GTI / Golf 6 R / Leon 2 Cupra 2.0 TFSI EA113;1;Uni.;5,59;5,59;5,59;0;5,59;0;0;5,59;573,88;;
Fatura-Recibo;2024FR/2944;;30/06/2024;AUTONETPROTECH;FR40792294522;França;;;;;;Z-1313913;;Plaquettes de frein avants Dixcel Z Type pour S3 8P / TTS 8J / Golf 6 R / Leon 2 Cupra R / Scirocco R;1;Uni.;261,99;261,99;261,99;0;261,99;0;0;261,99;835,87;;
Fatura-Recibo;2024FR/2944;;30/06/2024;AUTONETPROTECH;FR40792294522;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;843,87;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2945;;30/06/2024;SARL GARAGE LESAGE;FR40819531831;França;;;Paypal;756,49;---;;;;;;;;756,49;0;756,49;0;0;756,49;984092,97;ZI de BLACTOT;
Fatura-Recibo;2024FR/2945;;30/06/2024;SARL GARAGE LESAGE;FR40819531831;França;;;;;;VWR141001;;Racingline Performance Intercooler for Polo AW GTI;1;Uni.;748,49;748,49;748,49;0;748,49;0;0;748,49;748,49;;
Fatura-Recibo;2024FR/2945;;30/06/2024;SARL GARAGE LESAGE;FR40819531831;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;756,49;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2946;;30/06/2024;Xtrem Motor Racing;FR43509340188;França;;;Ingenico;549,79;---;;;;;;;;549,79;0;549,79;0;0;549,79;984642,76;4 rue des chezeaux;
Fatura-Recibo;2024FR/2946;;30/06/2024;Xtrem Motor Racing;FR43509340188;França;;;;;;SRNS020;;Catback Scorpion pour Renault Megane 2 RS - Version  : Sans résonateur;1;Uni.;541,79;541,79;541,79;0;541,79;0;0;541,79;541,79;;
Fatura-Recibo;2024FR/2946;;30/06/2024;Xtrem Motor Racing;FR43509340188;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;549,79;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2947;;30/06/2024;JW Motorsport;FR44843962317;França;;;Ingenico;520,3;---;;;;;;;;520,3;0;520,3;0;0;520,3;985163,06;43 Rue Simone VEIL;
Fatura-Recibo;2024FR/2947;;30/06/2024;JW Motorsport;FR44843962317;França;;;;;;KTA253;;Triangle en aluminium Whiteline pour Golf 5 / Golf 6 / Scirocco;1;Uni.;512,3;512,3;512,3;0;512,3;0;0;512,3;512,3;;
Fatura-Recibo;2024FR/2947;;30/06/2024;JW Motorsport;FR44843962317;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;520,3;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2948;;30/06/2024;ALEXOTO 45;FR46810264259;França;;;Ingenico;562,15;---;;;;;;;;562,15;0;562,15;0;0;562,15;985725,21;rue de henne 31;
Fatura-Recibo;2024FR/2948;;30/06/2024;ALEXOTO 45;FR46810264259;França;;;;;;ATMSYGR04;;Radiateur d huile Airtec pour Toyota Yaris GR;1;Uni.;454,79;454,79;454,79;0;454,79;0;0;454,79;454,79;;
Fatura-Recibo;2024FR/2948;;30/06/2024;ALEXOTO 45;FR46810264259;França;;;;;;STY0014-4P-BK;;Flexibles de frein aviation Goodridge pour Toyota Yaris GR - Couleur : Noir;1;Uni.;99,36;99,36;99,36;0;99,36;0;0;99,36;554,15;;
Fatura-Recibo;2024FR/2948;;30/06/2024;ALEXOTO 45;FR46810264259;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;562,15;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2949;;30/06/2024;Garage Auto Venerque;FR47503616963;França;;;Ingenico;1023,55;---;;;;;;;;1023,55;0;1023,55;0;0;1023,55;986748,76;3 Rue André Pédron;
Fatura-Recibo;2024FR/2949;;30/06/2024;Garage Auto Venerque;FR47503616963;França;;;;;;VWR15G702;;Support moteur renforcé Racingline pour Leon Cupra 5F / Octavia 5E VRS;1;Uni.;491,4;491,4;491,4;0;491,4;0;0;491,4;491,4;;
Fatura-Recibo;2024FR/2949;;30/06/2024;Garage Auto Venerque;FR47503616963;França;;;;;;VWR15G701;;Support de boite renforcé Racingline pour S3 8V / S3 8Y / TT 8S et Leon 3 Cupra;1;Uni.;524,15;524,15;524,15;0;524,15;0;0;524,15;1015,55;;
Fatura-Recibo;2024FR/2949;;30/06/2024;Garage Auto Venerque;FR47503616963;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1023,55;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2950;;30/06/2024;AF PERFORMANCE;FR48881778997;França;;;Ingenico;1261,9;---;;;;;;;;1261,9;0;1261,9;0;0;1261,9;988010,66;25 Route de Pontacq;
Fatura-Recibo;2024FR/2950;;30/06/2024;AF PERFORMANCE;FR48881778997;França;;;;;;CTS-HW-036 ARP;;Kit inserts de berceau avant CTS turbo pour Audi A3 8P / S3 8P / RS3 8P;1;Uni.;169,99;169,99;169,99;0;169,99;0;0;169,99;169,99;;
Fatura-Recibo;2024FR/2950;;30/06/2024;AF PERFORMANCE;FR48881778997;França;;;;;;BWF20XZ;;Barre anti roulis avant reglable Whiteline pour Golf 5 R32 / Golf 6 R / S3 8P;1;Uni.;219,32;219,32;219,32;0;219,32;0;0;219,32;389,31;;
Fatura-Recibo;2024FR/2950;;30/06/2024;AF PERFORMANCE;FR48881778997;França;;;;;;KTA253;;Triangle en aluminium Whiteline pour Audi A3 / S3 / RS3 8P / TT 8J;1;Uni.;512,3;512,3;512,3;0;512,3;0;0;512,3;901,61;;
Fatura-Recibo;2024FR/2950;;30/06/2024;AF PERFORMANCE;FR48881778997;França;;;;;;KCA472;;Rotules de suspension Whiteline pour Audi S3 8P / RS3 8P / Leon 2 / Octavia 1Z;1;Uni.;206,42;206,42;206,42;0;206,42;0;0;206,42;1108,03;;
Fatura-Recibo;2024FR/2950;;30/06/2024;AF PERFORMANCE;FR48881778997;França;;;;;;KLC167A;;Biellettes de barre stab avant reglables Whiteline pour Audi S3 8P / RS3 8P / TT MK2;1;Uni.;145,87;145,87;145,87;0;145,87;0;0;145,87;1253,9;;
Fatura-Recibo;2024FR/2950;;30/06/2024;AF PERFORMANCE;FR48881778997;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1261,9;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2951;;30/06/2024;MasCup;FR49805122678;França;;;Paypal;608;---;;;;;;;;608;0;608;0;0;608;988618,66;13 rue des Glycines;
Fatura-Recibo;2024FR/2951;;30/06/2024;MasCup;FR49805122678;França;;;;;;200001068;;Echangeur Wagner Tuning pour Focus 3 ST 250;1;Uni.;600;600;600;0;600;0;0;600;600;;
Fatura-Recibo;2024FR/2951;;30/06/2024;MasCup;FR49805122678;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;608;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2952;;30/06/2024;sd performance;FR50853800738;França;;;Alma;692,51;---;;;;;;;;692,51;0;692,51;0;0;692,51;989311,17;48 voix des postes;
Fatura-Recibo;2024FR/2952;;30/06/2024;sd performance;FR50853800738;França;;;;;;R7437-9-5;;Bougies NGK Racing R7437-9 pour Audi RS3 et Audi TTRS 2.5 TFSI;1;Uni.;249,71;249,71;249,71;0;249,71;0;0;249,71;249,71;;
Fatura-Recibo;2024FR/2952;;30/06/2024;sd performance;FR50853800738;França;;;;;;5W40;;Huile moteur Motul 300V Competition 5W40;4;Uni.;34,99;139,96;139,96;0;139,96;0;0;139,96;389,67;;
Fatura-Recibo;2024FR/2952;;30/06/2024;sd performance;FR50853800738;França;;;;;;VWR19G702;;Bouchon d huile Racingline pour 2.0 TFSI EA888.3 / 2.5 TFSI DAZA;1;Uni.;98,28;98,28;98,28;0;98,28;0;0;98,28;487,95;;
Fatura-Recibo;2024FR/2952;;30/06/2024;sd performance;FR50853800738;França;;;;;;VWR19G707;;Bouchon de liquide de frein Racingline pour Audi / Volkswagen / Seat / Skoda 2.0 - 2.5 - 3.0 - 4.0 TFSI;1;Uni.;98,28;98,28;98,28;0;98,28;0;0;98,28;586,23;;
Fatura-Recibo;2024FR/2952;;30/06/2024;sd performance;FR50853800738;França;;;;;;VWR19G704;;Bouchon de lave glace Racingline pour Audi / Seat / Skoda / Volkswagen;1;Uni.;98,28;98,28;98,28;0;98,28;0;0;98,28;684,51;;
Fatura-Recibo;2024FR/2952;;30/06/2024;sd performance;FR50853800738;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;692,51;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2953;;30/06/2024;Garage des cevennes;FR51825111792;França;;;Transferência Bancária;1186,56;---;;;;;;;;1186,56;0;1186,56;0;0;1186,56;990497,73;5,avenue des mésanges;
Fatura-Recibo;2024FR/2953;;30/06/2024;Garage des cevennes;FR51825111792;França;;;;;;SVWS042;;Catback Scorpion pour Golf 5 GTI - Version  : Sans résonateur, Embouts : Poli;1;Uni.;657,17;657,17;657,17;0;657,17;0;0;657,17;657,17;;
Fatura-Recibo;2024FR/2953;;30/06/2024;Garage des cevennes;FR51825111792;França;;;;;;06E898001-4;;Bobines d allumage NGK Audi R8 pour VAG 2.0 TFSI / TSI / 1.8T;1;Uni.;125,99;125,99;125,99;0;125,99;0;0;125,99;783,16;;
Fatura-Recibo;2024FR/2953;;30/06/2024;Garage des cevennes;FR51825111792;França;;;;;;Z1003101-4;;Bougies APR Pro grade 9 pour Golf 5 GTI / Golf 6 GTI / Golf 6 R / S3 8P / TT 8J / Leon 2 Cupra;1;Uni.;95,99;95,99;95,99;0;95,99;0;0;95,99;879,15;;
Fatura-Recibo;2024FR/2953;;30/06/2024;Garage des cevennes;FR51825111792;França;;;;;;JSK-101-DD;;Admission Ramair Oversized pour Golf 5 GTI / A3 8P / Leon 2 FR / Scirocco 2.0 TFSI K03 2.0 TFSI K03;1;Uni.;299,41;299,41;299,41;0;299,41;0;0;299,41;1178,56;;
Fatura-Recibo;2024FR/2953;;30/06/2024;Garage des cevennes;FR51825111792;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1186,56;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2954;;30/06/2024;Sb auto 60;FR52839374543;França;;;Alma;1003,59;---;;;;;;;;1003,59;0;1003,59;0;0;1003,59;991501,32;15 AV DE L'APPEL DU 18 JUIN 1940 Residence champs de mars Apt D11;
Fatura-Recibo;2024FR/2954;;30/06/2024;Sb auto 60;FR52839374543;França;;;;;;SVWS056;;Catback Scorpion pour Golf 7.5 GTI - Version  : Sans résonateur, Embouts : Noir Evo trims;1;Uni.;995,59;995,59;995,59;0;995,59;0;0;995,59;995,59;;
Fatura-Recibo;2024FR/2954;;30/06/2024;Sb auto 60;FR52839374543;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1003,59;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2955;;30/06/2024;Racing Performance Motors;FR53830473112;França;;;Ingenico;603,75;---;;;;;;;;603,75;0;603,75;0;0;603,75;992105,07;Route des Pitons 125;
Fatura-Recibo;2024FR/2955;;30/06/2024;Racing Performance Motors;FR53830473112;França;;;;;;MMOC-MUS8-15T-SL;;Radiateur d huile Mishimoto pour Mustang S550 GT V8 15-17;1;Uni.;595,75;595,75;595,75;0;595,75;0;0;595,75;595,75;;
Fatura-Recibo;2024FR/2955;;30/06/2024;Racing Performance Motors;FR53830473112;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;603,75;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2956;;30/06/2024;SARL GARAGE HECTOR;FR54423658087;França;;;Alma;855,81;---;;;;;;;;855,81;0;855,81;0;0;855,81;992960,88;290 avenue de l'aube rouge;
Fatura-Recibo;2024FR/2956;;30/06/2024;SARL GARAGE HECTOR;FR54423658087;França;;;;;;ATMSFO5-BK;;Collecteur d admission Airtec pour Focus 2 RS / Focus 2 ST - Couleur : Noir;1;Uni.;470,77;470,77;470,77;0;470,77;0;0;470,77;470,77;;
Fatura-Recibo;2024FR/2956;;30/06/2024;SARL GARAGE HECTOR;FR54423658087;França;;;;;;SFDC066;;Decata Scorpion pour Ford Focus 2 RS / ST;1;Uni.;189,89;189,89;189,89;0;189,89;0;0;189,89;660,66;;
Fatura-Recibo;2024FR/2956;;30/06/2024;SARL GARAGE HECTOR;FR54423658087;França;;;;;;FMFOCSTDV-BK;;Kit Dump valve Forge Ford Focus 2 ST 225 - Couleur : Noir;1;Uni.;187,15;187,15;187,15;0;187,15;0;0;187,15;847,81;;
Fatura-Recibo;2024FR/2956;;30/06/2024;SARL GARAGE HECTOR;FR54423658087;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;855,81;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2957;;30/06/2024;SARL AS DIGISERVICES;FR54450521752;França;;;Paypal;734,02;---;;;;;;;;734,02;0;734,02;0;0;734,02;993694,9;5 allée Georges méliès;
Fatura-Recibo;2024FR/2957;;30/06/2024;SARL AS DIGISERVICES;FR54450521752;França;;;;;;MMRT-MUS-15EBK;;Vase d expansion Mishimoto pour Mustang S550 GT / Ecoboost - Couleur : Noir;1;Uni.;198,92;198,92;198,92;0;198,92;0;0;198,92;198,92;;
Fatura-Recibo;2024FR/2957;;30/06/2024;SARL AS DIGISERVICES;FR54450521752;França;;;;;;MMBCC-MUS8-15PBE;;Oil Catch Can Mishimoto pour Mustang S550 V8 5.0 GT 15-17;1;Uni.;192,71;192,71;192,71;0;192,71;0;0;192,71;391,63;;
Fatura-Recibo;2024FR/2957;;30/06/2024;SARL AS DIGISERVICES;FR54450521752;França;;;;;;MMAI-MUS8-15BL;;Admission Mishimoto pour Mustang S550 GT 5.0 V8 15-17 - Couleur : Bleu;1;Uni.;334,39;334,39;334,39;0;334,39;0;0;334,39;726,02;;
Fatura-Recibo;2024FR/2957;;30/06/2024;SARL AS DIGISERVICES;FR54450521752;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;734,02;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2958;;30/06/2024;Motors Performance;FR56810999102;França;;;Ingenico;666,3;---;;;;;;;;666,3;0;666,3;0;0;666,3;994361,2;8 impasse du bourg;
Fatura-Recibo;2024FR/2958;;30/06/2024;Motors Performance;FR56810999102;França;;;;;;001394.999502;;Embrayage renforcé Sachs 550+ Nm pour Scirocco R et Golf 6 R;1;Uni.;658,3;658,3;658,3;0;658,3;0;0;658,3;658,3;;
Fatura-Recibo;2024FR/2958;;30/06/2024;Motors Performance;FR56810999102;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;666,3;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2959;;30/06/2024;DGPerformance / SARL FullPower;FR57798802872;França;;;Ingenico;1199,56;---;;;;;;;;1199,56;0;1199,56;0;0;1199,56;995560,76;ZA de Fontgrave Rue noe et nelly poncet;
